timestamps,TP9,AF7,AF8,TP10,Right AUX
1673935201.101,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.105,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.109,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.113,-1000.000,-1000.000,-972.168,-1000.000,0.000
1673935201.117,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.121,-1000.000,-1000.000,-851.562,-1000.000,0.000
1673935201.125,-1000.000,-1000.000,-596.191,-1000.000,0.000
1673935201.129,-1000.000,-1000.000,-979.492,-1000.000,0.000
1673935201.132,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.136,-1000.000,-1000.000,-979.980,-1000.000,0.000
1673935201.140,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.144,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.148,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.152,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.156,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.160,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.164,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.168,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.172,-1000.000,-1000.000,-998.535,-1000.000,0.000
1673935201.175,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.179,-1000.000,-1000.000,-998.535,-1000.000,0.000
1673935201.183,-1000.000,-1000.000,-963.379,-1000.000,0.000
1673935201.187,-1000.000,-1000.000,-989.258,-1000.000,0.000
1673935201.191,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.195,-1000.000,-1000.000,-997.559,-1000.000,0.000
1673935201.199,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.203,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.207,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.211,-935.059,-935.059,-937.988,-935.059,0.000
1673935201.215,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.218,-737.305,-737.305,-743.652,-737.305,0.000
1673935201.222,704.590,705.078,677.246,705.078,0.000
1673935201.226,-952.637,-951.660,-950.684,-951.660,0.000
1673935201.230,900.879,901.367,902.832,901.367,0.000
1673935201.234,979.980,980.469,979.004,980.469,0.000
1673935201.238,964.844,965.332,965.332,965.332,0.000
1673935201.242,964.844,965.332,965.332,965.820,0.000
1673935201.246,964.844,965.332,965.332,965.332,0.000
1673935201.250,964.355,965.332,965.820,965.332,0.000
1673935201.254,964.844,965.332,965.332,965.332,0.000
1673935201.258,964.844,965.332,965.332,965.332,0.000
1673935201.261,964.355,965.332,965.332,965.332,0.000
1673935201.265,964.844,965.332,965.332,965.332,0.000
1673935201.269,964.844,965.332,965.332,965.332,0.000
1673935201.273,964.355,965.332,965.332,965.332,0.000
1673935201.277,964.844,965.332,965.332,965.820,0.000
1673935201.281,964.844,965.332,965.820,965.332,0.000
1673935201.285,964.844,965.332,965.332,965.332,0.000
1673935201.289,964.844,965.332,965.332,965.332,0.000
1673935201.293,964.844,965.332,965.332,965.332,0.000
1673935201.297,964.844,965.332,965.332,965.332,0.000
1673935201.301,964.844,965.332,965.332,965.332,0.000
1673935201.304,964.355,965.332,965.332,965.332,0.000
1673935201.308,964.844,965.332,965.820,965.332,0.000
1673935201.312,964.844,965.820,967.285,965.332,0.000
1673935201.316,965.332,966.309,952.148,966.309,0.000
1673935201.320,901.855,902.344,923.828,902.832,0.000
1673935201.324,-896.973,-895.996,-947.266,-895.996,0.000
1673935201.328,185.547,186.523,35.156,186.523,0.000
1673935201.332,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.336,-984.375,-984.375,-973.145,-984.375,0.000
1673935201.340,-973.145,-973.145,-981.445,-973.145,0.000
1673935201.344,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.347,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.351,-1000.000,-1000.000,-984.863,-1000.000,0.000
1673935201.355,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.359,-1000.000,-1000.000,-898.438,-1000.000,0.000
1673935201.363,-1000.000,-1000.000,-772.461,-1000.000,0.000
1673935201.367,-1000.000,-1000.000,-994.629,-1000.000,0.000
1673935201.371,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.375,-1000.000,-1000.000,-990.234,-1000.000,0.000
1673935201.379,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.383,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.386,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.390,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.394,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.398,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.402,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.406,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.410,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.414,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.418,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.422,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.425,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.429,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.433,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.437,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.441,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.445,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.449,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.453,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.457,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.461,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.464,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.468,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.472,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.476,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.480,-1000.000,-1000.000,-999.512,-1000.000,0.000
1673935201.484,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.488,-973.145,-970.215,-964.355,-968.262,0.000
1673935201.492,-984.375,-992.188,-1000.000,-996.582,0.000
1673935201.496,-1000.000,-1000.000,-998.535,-1000.000,0.000
1673935201.500,186.035,227.539,295.410,252.930,0.000
1673935201.504,-896.973,-898.926,-908.203,-900.391,0.000
1673935201.507,901.855,901.855,902.832,901.367,0.000
1673935201.511,965.820,967.773,969.238,968.750,0.000
1673935201.515,964.844,965.332,965.820,965.332,0.000
1673935201.519,964.844,965.332,965.332,965.332,0.000
1673935201.523,964.844,965.820,965.820,965.332,0.000
1673935201.527,964.844,965.332,965.820,965.332,0.000
1673935201.531,964.355,965.332,965.820,965.332,0.000
1673935201.535,964.355,965.332,965.820,965.332,0.000
1673935201.539,964.844,965.332,965.820,965.332,0.000
1673935201.543,964.844,965.332,965.332,965.820,0.000
1673935201.547,964.844,965.332,965.332,965.332,0.000
1673935201.550,964.844,965.332,965.332,965.332,0.000
1673935201.554,964.844,965.820,965.332,965.332,0.000
1673935201.558,964.844,965.332,965.332,965.332,0.000
1673935201.562,964.844,965.332,965.820,965.332,0.000
1673935201.566,964.355,965.332,965.332,965.332,0.000
1673935201.570,964.844,965.332,965.332,965.332,0.000
1673935201.574,964.844,965.332,965.332,965.332,0.000
1673935201.578,964.844,965.332,965.332,965.332,0.000
1673935201.582,964.844,965.332,966.309,965.332,0.000
1673935201.586,964.844,965.332,961.914,965.820,0.000
1673935201.590,964.844,965.332,971.680,965.332,0.000
1673935201.593,964.844,965.820,957.031,965.820,0.000
1673935201.597,965.332,966.309,904.297,966.309,0.000
1673935201.601,901.855,902.832,898.438,902.832,0.000
1673935201.605,-896.973,-895.996,-901.855,-895.996,0.000
1673935201.609,186.035,186.523,118.164,186.523,0.000
1673935201.613,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.617,-984.375,-984.375,-977.051,-984.375,0.000
1673935201.621,-973.145,-973.145,-977.539,-973.145,0.000
1673935201.625,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.629,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.633,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.636,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.640,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.644,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.648,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.652,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.656,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.660,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.664,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.668,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.672,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.676,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.679,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.683,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.687,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.691,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.695,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.699,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.703,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.707,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.711,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.715,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.719,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.722,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.726,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.730,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.734,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.738,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.742,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.746,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.750,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.754,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.758,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.761,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.765,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.769,-988.281,-987.305,-982.910,-984.375,0.000
1673935201.773,-957.031,-958.984,-967.773,-963.867,0.000
1673935201.777,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.781,-18.066,0.488,53.711,38.574,0.000
1673935201.785,-917.969,-914.551,-913.574,-909.668,0.000
1673935201.789,921.387,919.922,916.992,916.016,0.000
1673935201.793,952.637,954.590,957.520,957.031,0.000
1673935201.797,966.797,967.285,966.797,966.797,0.000
1673935201.800,964.844,965.332,965.332,965.332,0.000
1673935201.804,964.844,965.332,965.332,965.332,0.000
1673935201.808,964.844,965.820,965.332,965.332,0.000
1673935201.812,964.844,965.820,965.332,965.332,0.000
1673935201.816,964.844,965.332,965.332,965.332,0.000
1673935201.820,964.844,965.820,965.820,965.332,0.000
1673935201.824,964.844,965.332,965.332,965.332,0.000
1673935201.828,964.844,965.332,965.332,965.332,0.000
1673935201.832,964.844,965.332,965.332,965.820,0.000
1673935201.836,964.844,965.332,965.332,965.332,0.000
1673935201.839,964.844,965.332,965.332,965.820,0.000
1673935201.843,964.844,965.332,965.332,965.332,0.000
1673935201.847,964.844,965.820,965.332,965.332,0.000
1673935201.851,964.844,965.820,965.820,965.332,0.000
1673935201.855,964.844,965.332,965.820,965.820,0.000
1673935201.859,964.844,965.332,965.820,965.332,0.000
1673935201.863,964.844,965.332,965.820,965.332,0.000
1673935201.867,964.844,965.332,961.914,965.332,0.000
1673935201.871,964.355,965.332,961.426,965.332,0.000
1673935201.875,964.844,965.332,993.164,965.332,0.000
1673935201.879,980.469,981.445,761.230,980.957,0.000
1673935201.882,890.137,891.113,705.078,891.113,0.000
1673935201.886,-915.039,-915.527,-903.320,-913.574,0.000
1673935201.890,552.734,562.988,374.023,546.387,0.000
1673935201.894,-897.949,-891.113,-968.750,-901.855,0.000
1673935201.898,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.902,-943.359,-942.871,-948.730,-944.336,0.000
1673935201.906,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.910,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.914,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.918,-1000.000,-1000.000,-996.582,-1000.000,0.000
1673935201.922,-1000.000,-1000.000,-995.117,-1000.000,0.000
1673935201.925,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.929,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.933,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.937,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.941,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.945,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.949,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.953,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.957,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.961,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.965,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.968,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.972,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.976,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.980,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.984,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.988,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.992,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935201.996,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.000,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.004,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.008,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.011,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.015,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.019,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.023,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.027,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.031,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.035,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.039,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.043,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.047,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.051,-935.059,-935.059,-938.477,-935.059,0.000
1673935202.054,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.058,-737.305,-736.816,-747.070,-737.305,0.000
1673935202.062,704.590,705.078,673.340,705.078,0.000
1673935202.066,-952.637,-951.660,-950.195,-951.660,0.000
1673935202.070,900.391,901.367,902.832,901.367,0.000
1673935202.074,979.980,980.469,979.004,980.469,0.000
1673935202.078,964.844,965.332,965.820,965.332,0.000
1673935202.082,964.844,965.820,965.332,965.332,0.000
1673935202.086,964.844,965.820,965.332,965.332,0.000
1673935202.090,964.844,965.332,965.332,965.332,0.000
1673935202.094,964.844,965.820,965.332,965.332,0.000
1673935202.097,964.844,965.332,965.820,965.332,0.000
1673935202.101,964.844,965.332,965.332,965.332,0.000
1673935202.105,964.844,965.332,965.332,965.332,0.000
1673935202.109,964.844,965.332,965.332,965.332,0.000
1673935202.113,964.844,965.332,965.332,965.332,0.000
1673935202.117,964.844,965.332,965.332,965.332,0.000
1673935202.121,964.844,965.332,965.332,965.332,0.000
1673935202.125,964.844,965.332,965.820,965.332,0.000
1673935202.129,964.844,965.820,965.332,965.332,0.000
1673935202.133,964.844,965.820,965.332,965.332,0.000
1673935202.136,964.844,965.332,965.332,965.332,0.000
1673935202.140,964.355,965.332,965.820,965.332,0.000
1673935202.144,964.844,965.820,965.820,965.332,0.000
1673935202.148,964.844,965.332,965.332,965.332,0.000
1673935202.152,964.844,965.820,967.285,965.820,0.000
1673935202.156,965.332,966.309,957.520,965.820,0.000
1673935202.160,901.855,902.832,919.434,902.832,0.000
1673935202.164,-896.973,-895.996,-934.082,-895.996,0.000
1673935202.168,185.547,186.523,68.359,186.035,0.000
1673935202.172,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.175,-984.375,-984.375,-975.098,-984.375,0.000
1673935202.179,-973.145,-973.145,-979.980,-973.145,0.000
1673935202.183,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.187,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.191,-1000.000,-1000.000,-993.652,-1000.000,0.000
1673935202.195,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.199,-1000.000,-1000.000,-992.676,-1000.000,0.000
1673935202.203,-1000.000,-1000.000,-876.465,-1000.000,0.000
1673935202.207,-1000.000,-1000.000,-959.961,-1000.000,0.000
1673935202.211,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.214,-1000.000,-1000.000,-991.211,-1000.000,0.000
1673935202.218,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.222,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.226,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.230,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.234,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.238,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.242,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.246,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.250,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.254,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.257,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.261,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.265,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.269,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.273,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.277,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.281,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.285,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.289,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.293,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.297,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.300,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.304,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.308,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.312,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.316,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.320,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.324,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.328,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.332,-937.988,-937.988,-937.012,-937.988,0.000
1673935202.336,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.340,-221.680,-221.191,-236.328,-221.191,0.000
1673935202.343,-963.867,-963.379,-968.750,-963.379,0.000
1673935202.347,948.242,949.219,951.660,949.219,0.000
1673935202.351,937.500,938.477,937.012,938.477,0.000
1673935202.355,971.680,972.656,972.656,972.168,0.000
1673935202.359,964.844,965.332,965.332,965.332,0.000
1673935202.363,964.844,965.820,965.332,965.332,0.000
1673935202.367,964.844,965.332,965.332,965.332,0.000
1673935202.371,964.844,965.332,965.820,965.820,0.000
1673935202.375,964.844,965.332,965.332,965.332,0.000
1673935202.379,964.844,965.332,965.332,965.332,0.000
1673935202.383,964.844,965.820,965.820,965.820,0.000
1673935202.386,964.844,965.332,965.332,965.332,0.000
1673935202.390,964.844,965.332,965.820,965.332,0.000
1673935202.394,964.844,965.332,965.332,965.332,0.000
1673935202.398,964.355,965.332,965.332,965.332,0.000
1673935202.402,964.844,965.332,965.332,965.332,0.000
1673935202.406,964.844,965.332,965.332,965.332,0.000
1673935202.410,964.844,965.332,965.820,965.332,0.000
1673935202.414,964.844,965.820,965.820,965.332,0.000
1673935202.418,964.844,965.332,965.820,965.332,0.000
1673935202.422,964.844,965.332,965.332,965.332,0.000
1673935202.426,964.844,965.332,965.332,965.332,0.000
1673935202.429,964.355,965.332,965.820,965.332,0.000
1673935202.433,964.844,965.820,967.773,965.820,0.000
1673935202.437,965.332,966.309,956.543,966.309,0.000
1673935202.441,901.855,902.832,918.945,902.832,0.000
1673935202.445,-896.973,-895.996,-930.664,-895.996,0.000
1673935202.449,186.035,186.523,61.523,186.523,0.000
1673935202.453,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.457,-984.375,-984.375,-975.586,-984.375,0.000
1673935202.461,-973.145,-973.145,-978.027,-973.145,0.000
1673935202.465,-1000.000,-1000.000,-985.352,-1000.000,0.000
1673935202.468,-1000.000,-1000.000,-998.535,-1000.000,0.000
1673935202.472,-1000.000,-1000.000,-991.699,-1000.000,0.000
1673935202.476,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.480,-1000.000,-1000.000,-940.918,-1000.000,0.000
1673935202.484,-1000.000,-1000.000,-833.008,-1000.000,0.000
1673935202.488,-1000.000,-1000.000,-987.793,-1000.000,0.000
1673935202.492,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.496,-1000.000,-1000.000,-991.699,-1000.000,0.000
1673935202.500,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.504,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.508,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.511,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.515,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.519,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.523,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.527,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.531,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.535,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.539,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.543,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.546,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.550,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.554,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.558,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.562,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.566,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.570,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.574,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.578,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.582,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.586,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.589,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.593,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.597,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.601,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.605,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.609,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.613,-937.988,-937.988,-937.988,-937.988,0.000
1673935202.617,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.621,-221.680,-221.191,-221.191,-221.191,0.000
1673935202.625,-964.355,-963.379,-963.379,-963.867,0.000
1673935202.628,948.730,949.219,949.219,949.219,0.000
1673935202.632,937.500,937.988,938.477,938.477,0.000
1673935202.636,971.680,972.168,972.168,972.168,0.000
1673935202.640,964.844,965.332,965.332,965.332,0.000
1673935202.644,964.844,965.332,965.332,965.332,0.000
1673935202.648,964.844,965.332,965.820,965.332,0.000
1673935202.652,964.844,965.332,965.332,965.820,0.000
1673935202.656,964.844,965.332,965.332,965.332,0.000
1673935202.660,964.844,965.332,965.332,965.332,0.000
1673935202.664,964.844,965.332,965.332,965.332,0.000
1673935202.668,964.844,965.332,965.332,965.332,0.000
1673935202.672,964.355,965.332,965.820,965.332,0.000
1673935202.675,964.844,965.332,965.332,965.332,0.000
1673935202.679,964.844,965.332,965.332,965.332,0.000
1673935202.683,964.844,965.332,965.332,965.332,0.000
1673935202.687,964.844,965.332,965.820,965.332,0.000
1673935202.691,964.844,965.332,965.332,965.332,0.000
1673935202.695,964.844,965.332,965.820,965.332,0.000
1673935202.699,964.355,965.332,965.820,965.332,0.000
1673935202.703,964.355,965.332,965.332,965.820,0.000
1673935202.707,964.844,965.820,965.820,965.820,0.000
1673935202.711,964.844,965.332,965.820,965.820,0.000
1673935202.715,964.844,965.820,967.285,965.820,0.000
1673935202.718,965.332,966.309,958.008,966.309,0.000
1673935202.722,902.344,902.832,918.457,902.832,0.000
1673935202.726,-896.973,-895.996,-930.176,-896.484,0.000
1673935202.730,185.547,186.523,70.801,186.035,0.000
1673935202.734,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.738,-984.375,-984.375,-1000.000,-984.375,0.000
1673935202.742,-973.145,-973.145,-62.500,-973.145,0.000
1673935202.746,-1000.000,-1000.000,316.406,-1000.000,0.000
1673935202.750,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.754,-1000.000,-1000.000,-948.242,-1000.000,0.000
1673935202.758,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.761,-1000.000,-1000.000,-231.445,-1000.000,0.000
1673935202.765,-1000.000,-1000.000,342.773,-1000.000,0.000
1673935202.769,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.773,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.777,-1000.000,-1000.000,-951.172,-1000.000,0.000
1673935202.781,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.785,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.789,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.793,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.797,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.800,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.804,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.808,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.812,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673935202.816,-1000.000,-1000.000,-1000.000,-1000.000,0.000
