timestamps,TP9,AF7,AF8,TP10,Right AUX
1673934664.693,964.844,965.332,965.332,965.332,0.000
1673934664.696,964.844,965.332,965.332,965.332,0.000
1673934664.700,964.844,965.332,965.332,965.332,0.000
1673934664.704,964.844,965.332,965.332,965.332,0.000
1673934664.708,964.844,965.820,965.332,965.820,0.000
1673934664.712,964.844,965.332,965.332,965.820,0.000
1673934664.716,964.844,965.820,965.820,965.332,0.000
1673934664.720,964.844,965.332,965.332,965.332,0.000
1673934664.724,976.074,976.074,974.609,976.074,0.000
1673934664.728,919.434,924.316,904.785,924.316,0.000
1673934664.731,993.652,983.398,-934.570,983.398,0.000
1673934664.736,902.344,939.453,613.770,939.453,0.000
1673934664.739,-458.984,-403.320,-866.699,-403.809,0.000
1673934664.743,-1000.000,-1000.000,-158.203,-1000.000,0.000
1673934664.747,-933.594,-933.594,-57.617,-933.594,0.000
1673934664.751,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.755,-1000.000,-1000.000,-979.004,-1000.000,0.000
1673934664.759,-1000.000,-1000.000,-987.305,-1000.000,0.000
1673934664.763,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.767,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.771,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.775,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.778,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.782,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.786,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.790,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.794,-1000.000,-1000.000,-977.051,-1000.000,0.000
1673934664.798,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.802,-1000.000,-1000.000,-857.910,-1000.000,0.000
1673934664.806,-1000.000,-1000.000,-635.742,-1000.000,0.000
1673934664.810,-1000.000,-1000.000,-975.098,-1000.000,0.000
1673934664.814,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.817,-1000.000,-1000.000,-982.422,-1000.000,0.000
1673934664.821,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.825,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.829,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.833,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.837,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.841,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.845,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.849,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.853,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.857,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.860,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.864,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.868,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.872,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.876,-937.012,-937.988,-934.082,-937.988,0.000
1673934664.880,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.884,-236.328,-221.191,-281.738,-221.191,0.000
1673934664.888,-969.238,-963.379,-983.887,-963.379,0.000
1673934664.892,950.684,949.219,958.984,949.219,0.000
1673934664.896,936.523,937.988,933.594,938.477,0.000
1673934664.900,972.168,972.656,974.121,972.168,0.000
1673934664.903,964.844,965.820,965.332,965.332,0.000
1673934664.907,964.844,965.332,965.332,965.332,0.000
1673934664.911,964.844,965.332,965.332,965.332,0.000
1673934664.915,964.844,965.332,965.332,965.332,0.000
1673934664.919,964.844,965.332,965.332,965.332,0.000
1673934664.923,964.355,965.332,965.332,965.332,0.000
1673934664.927,964.844,965.332,965.332,965.820,0.000
1673934664.931,964.844,965.332,965.332,965.332,0.000
1673934664.935,964.844,965.332,965.820,965.332,0.000
1673934664.939,964.355,965.332,965.332,965.332,0.000
1673934664.942,964.844,965.332,965.332,965.332,0.000
1673934664.946,964.844,965.332,965.332,965.332,0.000
1673934664.950,964.844,965.332,965.332,965.332,0.000
1673934664.954,964.844,965.332,965.820,965.332,0.000
1673934664.958,964.844,965.332,965.332,965.332,0.000
1673934664.962,968.262,967.773,972.168,967.773,0.000
1673934664.966,947.266,953.613,932.617,951.660,0.000
1673934664.970,930.176,921.875,969.238,924.805,0.000
1673934664.974,-932.129,-916.992,948.242,-921.875,0.000
1673934664.978,-91.797,-17.578,-329.102,-41.992,0.000
1673934664.982,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.985,-949.219,-957.031,-63.965,-954.590,0.000
1673934664.989,-993.164,-988.281,-359.863,-989.746,0.000
1673934664.993,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934664.997,-1000.000,-1000.000,-962.891,-1000.000,0.000
1673934665.001,-1000.000,-1000.000,-998.535,-1000.000,0.000
1673934665.005,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.009,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.013,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.017,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.021,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.025,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.028,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.032,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.036,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.040,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.044,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.048,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.052,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.056,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.060,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.064,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.068,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.071,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.075,-1000.000,-1000.000,-981.934,-1000.000,0.000
1673934665.079,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.083,-1000.000,-1000.000,-804.199,-1000.000,0.000
1673934665.087,-1000.000,-1000.000,-696.289,-1000.000,0.000
1673934665.091,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.095,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.099,-1000.000,-1000.000,-991.211,-1000.000,0.000
1673934665.103,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.107,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.111,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.115,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.118,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.122,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.126,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.130,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.134,-931.641,-931.641,-931.152,-931.641,0.000
1673934665.138,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.142,-320.801,-320.801,-342.285,-320.801,0.000
1673934665.146,-998.047,-997.559,992.188,-997.559,0.000
1673934665.150,964.355,965.332,969.727,965.332,0.000
1673934665.153,929.688,930.176,928.711,930.664,0.000
1673934665.157,974.121,975.098,975.586,975.098,0.000
1673934665.161,964.844,965.332,965.820,965.332,0.000
1673934665.165,964.844,965.820,965.820,965.332,0.000
1673934665.169,964.844,965.332,965.820,965.332,0.000
1673934665.173,964.844,965.332,965.332,965.820,0.000
1673934665.177,964.355,965.820,965.820,965.820,0.000
1673934665.181,964.844,965.332,965.820,965.820,0.000
1673934665.185,964.844,965.820,965.820,965.332,0.000
1673934665.189,964.844,965.820,965.820,965.332,0.000
1673934665.193,964.844,965.332,965.820,965.332,0.000
1673934665.196,964.844,965.820,965.332,965.820,0.000
1673934665.200,964.844,965.820,965.332,965.332,0.000
1673934665.204,964.844,965.332,965.332,965.332,0.000
1673934665.208,964.844,965.332,965.332,965.332,0.000
1673934665.212,964.844,965.332,965.820,965.332,0.000
1673934665.216,964.844,965.332,965.332,965.332,0.000
1673934665.220,964.844,965.820,967.285,965.820,0.000
1673934665.224,965.332,966.309,959.961,965.820,0.000
1673934665.228,901.855,902.832,913.574,902.832,0.000
1673934665.232,-896.973,-895.996,-922.852,-895.996,0.000
1673934665.236,185.547,186.523,152.832,186.035,0.000
1673934665.239,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.243,-984.375,-984.375,-390.137,-984.375,0.000
1673934665.247,-973.145,-973.145,4.883,-973.145,0.000
1673934665.251,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.255,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.259,-1000.000,-1000.000,-965.332,-1000.000,0.000
1673934665.263,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.267,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.271,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.275,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.278,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.282,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.286,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.290,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.294,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.298,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.302,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.306,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.310,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.314,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.318,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.321,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.325,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.329,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.333,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.337,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.341,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.345,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.349,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.353,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.357,-937.988,-937.988,-936.035,-937.988,0.000
1673934665.360,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.364,-221.680,-221.191,-249.023,-221.191,0.000
1673934665.368,-963.867,-963.379,-972.656,-963.379,0.000
1673934665.372,948.730,949.219,953.613,949.219,0.000
1673934665.376,937.500,938.477,936.035,938.477,0.000
1673934665.380,971.680,972.656,973.145,972.168,0.000
1673934665.384,964.844,965.332,965.332,965.332,0.000
1673934665.388,964.844,965.332,965.820,965.332,0.000
1673934665.392,964.844,965.332,965.332,965.332,0.000
1673934665.396,964.844,965.332,965.332,965.332,0.000
1673934665.400,964.844,965.332,965.820,965.820,0.000
1673934665.403,964.844,965.332,965.332,965.332,0.000
1673934665.407,964.844,965.332,965.332,965.332,0.000
1673934665.411,964.844,965.332,965.332,965.820,0.000
1673934665.415,964.844,965.332,965.332,965.332,0.000
1673934665.419,964.844,965.332,965.332,965.332,0.000
1673934665.423,964.844,965.820,966.309,965.332,0.000
1673934665.427,964.355,965.332,964.355,965.332,0.000
1673934665.431,964.844,965.332,943.848,965.332,0.000
1673934665.435,964.844,965.332,-966.797,965.332,0.000
1673934665.439,964.844,965.332,578.613,965.332,0.000
1673934665.443,970.703,971.191,447.266,971.191,0.000
1673934665.446,895.996,896.484,932.129,896.484,0.000
1673934665.450,-895.020,-894.531,-890.625,-894.531,0.000
1673934665.454,285.156,285.645,254.883,285.645,0.000
1673934665.458,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.462,-1000.000,-1000.000,11.719,-1000.000,0.000
1673934665.466,-965.332,-965.332,457.031,-965.332,0.000
1673934665.470,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.474,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.478,-1000.000,-1000.000,-956.055,-1000.000,0.000
1673934665.482,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.486,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.489,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.493,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.497,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.501,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.505,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.509,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.513,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.517,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.521,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.525,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.528,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.532,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.536,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.540,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.544,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.548,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.552,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.556,-926.270,-927.246,-929.199,-927.734,0.000
1673934665.560,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.564,-495.117,-444.824,-413.574,-417.480,0.000
1673934665.568,919.922,946.777,956.543,960.938,0.000
1673934665.571,997.070,988.281,982.910,982.910,0.000
1673934665.575,915.527,919.922,922.852,922.363,0.000
1673934665.579,979.004,978.516,977.539,977.539,0.000
1673934665.583,964.844,965.820,965.820,965.332,0.000
1673934665.587,964.844,965.820,965.820,965.820,0.000
1673934665.591,964.844,965.332,965.332,965.820,0.000
1673934665.595,964.844,965.332,965.332,965.332,0.000
1673934665.599,964.844,965.820,965.332,965.332,0.000
1673934665.603,964.844,965.820,965.332,965.332,0.000
1673934665.607,964.844,965.332,965.332,965.332,0.000
1673934665.610,964.844,965.332,965.332,965.332,0.000
1673934665.614,964.844,965.820,965.820,965.332,0.000
1673934665.618,964.844,965.332,965.820,965.332,0.000
1673934665.622,965.820,966.309,971.680,966.309,0.000
1673934665.626,957.520,960.449,933.105,959.961,0.000
1673934665.630,913.086,911.621,977.051,911.133,0.000
1673934665.634,-907.715,-903.320,890.137,-903.320,0.000
1673934665.638,56.152,84.961,-316.406,84.961,0.000
1673934665.642,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.646,-966.309,-969.727,-741.211,-969.727,0.000
1673934665.650,-982.910,-980.957,-805.664,-980.957,0.000
1673934665.653,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.657,-1000.000,-1000.000,-990.234,-1000.000,0.000
1673934665.661,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.665,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.669,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.673,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.677,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.681,-1000.000,-1000.000,-995.117,-1000.000,0.000
1673934665.685,-1000.000,-1000.000,-993.652,-1000.000,0.000
1673934665.689,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.693,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.696,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.700,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.704,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.708,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.712,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.716,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.720,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.724,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.728,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.732,-995.117,-995.117,-982.422,-994.141,0.000
1673934665.735,-946.289,-946.289,-973.145,-947.754,0.000
1673934665.739,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.743,-120.117,-120.117,52.246,-104.980,0.000
1673934665.747,-937.500,-936.523,-931.152,-933.594,0.000
1673934665.751,934.082,934.570,923.828,932.617,0.000
1673934665.755,945.312,946.289,954.590,947.266,0.000
1673934665.759,968.750,969.727,968.262,969.238,0.000
1673934665.763,964.844,965.332,965.332,965.332,0.000
1673934665.767,964.844,965.820,965.332,965.332,0.000
1673934665.771,964.844,965.820,965.820,965.332,0.000
1673934665.775,964.844,965.820,965.332,965.332,0.000
1673934665.778,964.844,965.332,965.332,965.332,0.000
1673934665.782,964.844,965.820,965.332,965.332,0.000
1673934665.786,964.844,965.820,965.332,965.332,0.000
1673934665.790,964.844,965.332,965.820,965.332,0.000
1673934665.794,964.844,965.332,965.820,965.820,0.000
1673934665.798,964.844,965.820,965.332,965.332,0.000
1673934665.802,965.332,965.820,968.750,965.820,0.000
1673934665.806,965.332,966.309,952.148,966.309,0.000
1673934665.810,902.344,902.832,933.105,902.832,0.000
1673934665.814,-896.973,-895.996,-970.215,-895.996,0.000
1673934665.818,186.035,186.523,-23.438,186.523,0.000
1673934665.821,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.825,-984.375,-984.375,-969.238,-984.375,0.000
1673934665.829,-973.145,-973.145,-984.375,-973.145,0.000
1673934665.833,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.837,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.841,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.845,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.849,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.853,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.857,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.861,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.864,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.868,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.872,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.876,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.880,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.884,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.888,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.892,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.896,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.900,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.903,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.907,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.911,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.915,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.919,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.923,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.927,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.931,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.935,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.939,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.943,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.946,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.950,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.954,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.958,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.962,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.966,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.970,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.974,-937.988,-937.988,-934.570,-937.988,0.000
1673934665.978,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934665.982,-221.680,-221.191,-272.949,-221.191,0.000
1673934665.985,-964.355,-963.379,-980.957,-963.379,0.000
1673934665.989,948.242,949.219,957.520,949.219,0.000
1673934665.993,937.500,938.477,934.082,937.988,0.000
1673934665.997,971.680,972.168,973.633,972.168,0.000
1673934666.001,964.844,965.332,965.820,965.332,0.000
1673934666.005,964.844,965.820,965.820,965.820,0.000
1673934666.009,964.844,965.332,965.820,965.332,0.000
1673934666.013,964.844,965.332,965.332,965.332,0.000
1673934666.017,964.844,965.332,965.820,965.332,0.000
1673934666.021,964.844,965.332,965.820,965.332,0.000
1673934666.025,964.844,965.332,965.332,965.332,0.000
1673934666.028,964.844,965.332,965.332,965.332,0.000
1673934666.032,964.844,965.820,965.332,965.820,0.000
1673934666.036,964.355,965.820,965.332,965.332,0.000
1673934666.040,964.844,965.820,965.820,965.332,0.000
1673934666.044,964.844,965.820,965.820,965.332,0.000
1673934666.048,964.844,965.332,965.332,965.332,0.000
1673934666.052,964.844,965.820,965.332,965.332,0.000
1673934666.056,964.844,965.820,965.332,965.820,0.000
1673934666.060,964.844,965.820,965.820,965.332,0.000
1673934666.064,978.027,979.004,974.121,979.004,0.000
1673934666.067,889.648,890.625,895.996,890.625,0.000
1673934666.071,-905.273,-904.785,-905.762,-904.785,0.000
1673934666.075,474.609,475.098,390.137,475.098,0.000
1673934666.079,-947.754,-947.754,-1000.000,-947.754,0.000
1673934666.083,-1000.000,-1000.000,-757.812,-1000.000,0.000
1673934666.087,-949.707,-949.707,-549.316,-949.707,0.000
1673934666.091,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.095,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.099,-1000.000,-1000.000,-987.305,-1000.000,0.000
1673934666.103,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.107,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.110,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.114,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.118,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.122,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.126,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.130,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.134,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.138,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.142,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.146,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.150,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.153,-931.641,-932.129,-932.129,-931.641,0.000
1673934666.157,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.161,-324.219,-308.105,-324.219,-320.801,0.000
1673934666.165,-999.512,-993.164,999.023,-997.070,0.000
1673934666.169,965.332,963.379,966.797,965.332,0.000
1673934666.173,929.199,931.152,930.176,930.176,0.000
1673934666.177,974.609,974.609,975.098,974.609,0.000
1673934666.181,964.844,965.332,965.332,965.332,0.000
1673934666.185,964.844,965.820,965.820,965.332,0.000
1673934666.189,964.844,965.820,965.332,965.332,0.000
1673934666.193,964.844,965.332,965.332,965.332,0.000
1673934666.196,964.844,965.332,965.332,965.332,0.000
1673934666.200,964.844,965.332,965.332,965.332,0.000
1673934666.204,964.844,965.332,968.262,965.332,0.000
1673934666.208,964.844,965.820,951.660,965.332,0.000
1673934666.212,964.844,965.332,961.426,965.820,0.000
1673934666.216,964.844,965.332,961.426,965.332,0.000
1673934666.220,964.844,965.820,132.812,965.332,0.000
1673934666.224,965.820,966.309,110.352,965.820,0.000
1673934666.228,902.344,902.832,973.145,902.832,0.000
1673934666.232,-896.973,-895.996,-928.223,-895.996,0.000
1673934666.236,186.035,186.035,35.645,186.035,0.000
1673934666.239,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.243,-984.375,-984.375,-973.145,-984.375,0.000
1673934666.247,-973.145,-973.145,-980.469,-973.145,0.000
1673934666.251,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.255,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.259,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.263,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.267,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.271,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.274,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.278,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.282,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.286,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.290,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.294,-1000.000,-1000.000,-992.676,-1000.000,0.000
1673934666.298,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.302,-1000.000,-1000.000,-935.547,-1000.000,0.000
1673934666.306,-1000.000,-1000.000,-882.324,-1000.000,0.000
1673934666.310,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.314,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.317,-1000.000,-1000.000,-996.094,-1000.000,0.000
1673934666.321,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.325,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.329,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.333,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.337,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.341,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.345,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.349,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.353,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.357,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.360,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.364,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.368,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.372,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.376,-1000.000,-1000.000,-998.535,-1000.000,0.000
1673934666.380,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.384,-1000.000,-1000.000,-994.629,-1000.000,0.000
1673934666.388,-1000.000,-1000.000,-983.398,-1000.000,0.000
1673934666.392,-925.781,-926.270,-923.340,-926.270,0.000
1673934666.396,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934666.400,-510.254,-487.305,-464.355,-479.492,0.000
1673934666.403,912.109,924.316,932.617,928.711,0.000
1673934666.407,-1000.000,996.094,992.676,995.117,0.000
