timestamps,TP9,AF7,AF8,TP10,Right AUX
1673934842.455,-1000.000,-1000.000,-126.465,-1000.000,0.000
1673934842.459,-1000.000,-1000.000,-828.125,-1000.000,0.000
1673934842.463,-1000.000,-1000.000,-82.520,-1000.000,0.000
1673934842.467,-934.570,-937.988,-1000.000,-937.988,0.000
1673934842.470,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.474,-274.414,-221.191,-203.125,-221.191,0.000
1673934842.478,-981.934,-963.379,-963.867,-963.379,0.000
1673934842.482,957.031,949.219,948.242,949.219,0.000
1673934842.485,933.105,938.477,938.965,937.988,0.000
1673934842.489,972.656,972.168,972.168,972.168,0.000
1673934842.493,964.355,965.332,965.332,965.332,0.000
1673934842.496,964.844,965.332,969.238,965.820,0.000
1673934842.502,964.844,965.332,949.707,965.332,0.000
1673934842.506,964.844,965.332,997.559,965.332,0.000
1673934842.509,975.586,976.074,900.879,976.074,0.000
1673934842.513,921.875,924.316,680.664,923.828,0.000
1673934842.517,986.816,983.398,-946.777,983.398,0.000
1673934842.521,926.270,939.453,570.801,939.453,0.000
1673934842.524,-422.852,-403.320,-765.625,-403.809,0.000
1673934842.528,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.532,-933.594,-933.594,-516.113,-933.594,0.000
1673934842.536,-1000.000,-1000.000,-996.582,-1000.000,0.000
1673934842.539,-1000.000,-1000.000,312.988,-1000.000,0.000
1673934842.543,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.548,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.552,-1000.000,-1000.000,-668.945,-1000.000,0.000
1673934842.556,-1000.000,-1000.000,912.598,-1000.000,0.000
1673934842.560,-1000.000,-1000.000,389.648,-1000.000,0.000
1673934842.563,-935.059,-935.059,-996.582,-934.570,0.000
1673934842.567,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.571,-737.305,-737.305,-373.535,-731.445,0.000
1673934842.575,704.102,705.078,945.312,710.938,0.000
1673934842.578,-952.637,-951.660,982.910,-952.637,0.000
1673934842.582,900.391,901.367,922.852,901.855,0.000
1673934842.586,979.492,980.469,978.027,980.469,0.000
1673934842.589,964.844,965.332,960.938,965.332,0.000
1673934842.595,964.844,965.820,972.656,965.332,0.000
1673934842.598,977.539,979.004,959.473,979.004,0.000
1673934842.602,890.137,890.625,808.105,890.625,0.000
1673934842.606,-904.297,-904.785,-853.516,-904.785,0.000
1673934842.610,458.984,475.098,104.492,475.098,0.000
1673934842.613,-955.566,-947.754,-474.609,-947.754,0.000
1673934842.617,-1000.000,-1000.000,928.223,-1000.000,0.000
1673934842.621,-951.172,-949.707,-249.023,-949.707,0.000
1673934842.625,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.628,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.632,-1000.000,-1000.000,-156.738,-1000.000,0.000
1673934842.636,-1000.000,-1000.000,-877.441,-1000.000,0.000
1673934842.642,-1000.000,-1000.000,-203.125,-1000.000,0.000
1673934842.646,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.649,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.653,-1000.000,-1000.000,-267.578,-1000.000,0.000
1673934842.657,-1000.000,-1000.000,-827.148,-1000.000,0.000
1673934842.661,-1000.000,-1000.000,126.465,-1000.000,0.000
1673934842.664,-927.734,-927.734,-1000.000,-928.223,0.000
1673934842.668,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.672,-417.480,-416.992,-225.586,-404.785,0.000
1673934842.676,960.449,960.938,-979.004,966.309,0.000
1673934842.679,981.445,982.422,953.613,980.469,0.000
1673934842.683,921.387,922.363,936.035,923.340,0.000
1673934842.689,977.051,978.027,973.145,977.539,0.000
1673934842.693,964.355,965.332,965.332,965.332,0.000
1673934842.696,964.355,965.332,965.820,965.332,0.000
1673934842.700,964.844,965.332,962.891,965.332,0.000
1673934842.704,964.844,965.332,969.238,965.820,0.000
1673934842.708,964.844,965.820,967.285,965.820,0.000
1673934842.711,965.332,966.309,891.602,966.309,0.000
1673934842.715,901.855,902.832,978.516,902.832,0.000
1673934842.719,-896.973,-895.996,854.492,-895.996,0.000
1673934842.723,186.035,186.035,-306.641,186.523,0.000
1673934842.726,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.730,-984.375,-984.375,-724.121,-984.375,0.000
1673934842.736,-973.145,-973.145,835.938,-973.145,0.000
1673934842.740,-1000.000,-1000.000,469.727,-1000.000,0.000
1673934842.743,-1000.000,-1000.000,-980.957,-1000.000,0.000
1673934842.747,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.751,-1000.000,-1000.000,-847.656,-1000.000,0.000
1673934842.755,-1000.000,-1000.000,616.699,-1000.000,0.000
1673934842.758,-1000.000,-1000.000,808.594,-1000.000,0.000
1673934842.762,-1000.000,-1000.000,-735.840,-1000.000,0.000
1673934842.766,-937.988,-937.988,-1000.000,-938.965,0.000
1673934842.770,-1000.000,-1000.000,-987.305,-1000.000,0.000
1673934842.773,-221.680,-221.191,164.062,-205.078,0.000
1673934842.777,-964.355,-963.379,-909.668,-959.473,0.000
1673934842.783,948.242,949.219,909.180,946.777,0.000
1673934842.787,937.500,937.988,963.867,939.453,0.000
1673934842.790,971.191,972.168,965.332,971.680,0.000
1673934842.794,964.355,965.820,966.797,965.332,0.000
1673934842.798,964.844,965.332,961.914,965.332,0.000
1673934842.802,964.844,965.332,950.684,965.332,0.000
1673934842.805,964.844,965.820,974.609,965.820,0.000
1673934842.809,965.332,966.309,890.137,966.309,0.000
1673934842.813,901.855,902.832,858.398,902.832,0.000
1673934842.817,-896.973,-896.484,-895.020,-895.996,0.000
1673934842.820,185.547,186.035,79.102,186.523,0.000
1673934842.824,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.830,-984.375,-984.375,-1000.000,-984.375,0.000
1673934842.833,-973.145,-973.145,-240.234,-973.145,0.000
1673934842.837,-1000.000,-1000.000,-831.543,-1000.000,0.000
1673934842.841,-1000.000,-1000.000,110.352,-1000.000,0.000
1673934842.845,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.849,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.852,-1000.000,-1000.000,-218.750,-1000.000,0.000
1673934842.856,-1000.000,-1000.000,-821.777,-1000.000,0.000
1673934842.860,-1000.000,-1000.000,155.762,-1000.000,0.000
1673934842.864,-937.988,-937.988,-1000.000,-937.988,0.000
1673934842.867,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.871,-221.680,-221.191,-130.859,-221.191,0.000
1673934842.876,-964.355,-963.379,-955.566,-963.379,0.000
1673934842.880,948.242,949.219,940.430,949.219,0.000
1673934842.884,937.500,937.988,942.871,937.988,0.000
1673934842.888,971.680,972.168,970.703,972.168,0.000
1673934842.892,964.844,965.332,965.332,965.332,0.000
1673934842.895,964.844,965.332,967.285,965.332,0.000
1673934842.899,964.355,965.820,954.102,965.332,0.000
1673934842.903,964.844,965.332,982.910,965.332,0.000
1673934842.907,971.191,972.168,954.590,972.168,0.000
1673934842.910,937.500,938.477,722.656,938.477,0.000
1673934842.914,948.242,949.219,983.887,949.219,0.000
1673934842.918,-964.355,-963.379,769.043,-963.379,0.000
1673934842.923,-221.680,-221.191,-568.359,-221.191,0.000
1673934842.927,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.931,-937.988,-937.988,-640.137,-937.988,0.000
1673934842.934,-1000.000,-1000.000,867.188,-1000.000,0.000
1673934842.938,-1000.000,-1000.000,639.160,-1000.000,0.000
1673934842.942,-1000.000,-1000.000,-878.906,-1000.000,0.000
1673934842.946,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.949,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.953,-1000.000,-1000.000,192.871,-1000.000,0.000
1673934842.957,-1000.000,-1000.000,933.594,-1000.000,0.000
1673934842.961,-1000.000,-1000.000,-611.816,-1000.000,0.000
1673934842.964,-937.988,-937.988,-1000.000,-937.988,0.000
1673934842.970,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934842.973,-221.680,-221.191,-1.953,-221.191,0.000
1673934842.977,-964.355,-963.379,-921.387,-963.379,0.000
1673934842.981,948.242,949.219,921.875,949.219,0.000
1673934842.985,937.500,937.988,954.590,937.988,0.000
1673934842.988,971.191,972.168,966.309,972.168,0.000
1673934842.992,964.355,965.332,961.914,965.332,0.000
1673934842.996,964.844,965.820,992.676,965.332,0.000
1673934843.000,964.844,965.332,787.109,965.332,0.000
1673934843.004,964.844,965.332,965.332,965.332,0.000
1673934843.007,970.703,973.145,536.621,971.680,0.000
1673934843.011,895.508,894.531,176.758,895.508,0.000
1673934843.017,-895.508,-895.996,-853.516,-895.020,0.000
1673934843.021,285.156,325.684,208.008,299.316,0.000
1673934843.024,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.028,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.032,-965.332,-961.914,-312.988,-964.355,0.000
1673934843.036,-1000.000,-1000.000,-854.004,-1000.000,0.000
1673934843.040,-1000.000,-1000.000,177.734,-1000.000,0.000
1673934843.043,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.047,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.051,-1000.000,-1000.000,-280.273,-1000.000,0.000
1673934843.055,-1000.000,-1000.000,-839.355,-1000.000,0.000
1673934843.058,-1000.000,-1000.000,161.621,-1000.000,0.000
1673934843.064,-946.289,-946.289,-1000.000,-946.289,0.000
1673934843.068,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.072,-862.305,-862.305,-486.816,-861.328,0.000
1673934843.075,541.016,541.504,886.719,542.480,0.000
1673934843.079,-928.223,-927.246,-997.070,-927.246,0.000
1673934843.083,897.461,898.438,915.039,897.949,0.000
1673934843.087,977.051,977.539,979.980,977.539,0.000
1673934843.091,964.355,965.332,961.426,965.332,0.000
1673934843.094,964.355,965.332,975.586,965.332,0.000
1673934843.098,964.844,965.332,931.152,965.332,0.000
1673934843.102,964.844,965.332,916.992,965.332,0.000
1673934843.106,967.285,967.773,976.562,967.773,0.000
1673934843.111,950.684,953.125,772.461,953.125,0.000
1673934843.115,924.805,921.875,927.246,921.875,0.000
1673934843.119,-923.828,-916.992,905.762,-916.992,0.000
1673934843.122,-46.875,-17.578,-384.277,-17.578,0.000
1673934843.126,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.130,-954.102,-957.031,-837.402,-957.031,0.000
1673934843.134,-990.234,-988.281,541.016,-988.281,0.000
1673934843.138,-1000.000,-1000.000,970.215,-1000.000,0.000
1673934843.141,-1000.000,-1000.000,-534.668,-1000.000,0.000
1673934843.145,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.149,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.153,-1000.000,-1000.000,-5.859,-1000.000,0.000
1673934843.158,-1000.000,-1000.000,969.727,-1000.000,0.000
1673934843.162,-1000.000,-1000.000,-532.227,-1000.000,0.000
1673934843.166,-937.988,-937.988,-1000.000,-937.988,0.000
1673934843.169,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.173,-221.680,-221.191,-132.324,-221.191,0.000
1673934843.177,-964.355,-963.379,-942.871,-963.379,0.000
1673934843.181,948.242,949.219,936.523,949.219,0.000
1673934843.184,937.500,938.477,945.312,937.988,0.000
1673934843.188,971.191,972.168,970.215,972.168,0.000
1673934843.192,964.844,965.332,965.332,965.332,0.000
1673934843.196,964.355,965.332,971.680,965.332,0.000
1673934843.200,964.844,965.332,937.988,965.332,0.000
1673934843.205,964.844,965.332,-971.680,965.332,0.000
1673934843.209,978.027,980.469,796.387,979.980,0.000
1673934843.212,889.648,890.625,506.348,890.625,0.000
1673934843.216,-905.762,-912.109,-902.832,-908.691,0.000
1673934843.220,474.121,534.668,311.523,507.812,0.000
1673934843.224,-947.754,-909.668,-982.910,-926.758,0.000
1673934843.228,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.231,-949.707,-945.312,-252.930,-947.266,0.000
1673934843.235,-1000.000,-1000.000,-836.914,-1000.000,0.000
1673934843.239,-1000.000,-1000.000,158.203,-1000.000,0.000
1673934843.243,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.246,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.252,-1000.000,-1000.000,-589.844,-1000.000,0.000
1673934843.255,-1000.000,-1000.000,992.676,-1000.000,0.000
1673934843.259,-1000.000,-1000.000,339.844,-1000.000,0.000
1673934843.263,-946.289,-946.289,-1000.000,-944.824,0.000
1673934843.267,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.271,-862.305,-862.305,-459.961,-845.215,0.000
1673934843.274,541.016,541.504,898.926,563.965,0.000
1673934843.278,-928.223,-927.246,999.023,-930.664,0.000
1673934843.282,897.461,898.438,916.016,898.438,0.000
1673934843.286,977.051,977.539,980.469,978.027,0.000
1673934843.290,964.844,965.332,957.031,965.820,0.000
1673934843.293,964.355,965.332,982.422,965.332,0.000
1673934843.298,964.844,965.332,916.504,965.332,0.000
1673934843.302,964.844,965.332,843.262,965.332,0.000
1673934843.306,964.844,965.820,983.398,965.820,0.000
1673934843.310,965.332,966.309,675.293,966.309,0.000
1673934843.314,901.855,902.832,712.402,902.832,0.000
1673934843.317,-896.973,-895.996,-853.516,-896.484,0.000
1673934843.321,186.035,186.523,90.332,186.035,0.000
1673934843.325,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.329,-984.375,-984.375,-1000.000,-984.375,0.000
1673934843.332,-973.145,-973.145,-3.906,-973.145,0.000
1673934843.336,-1000.000,-1000.000,-895.996,-1000.000,0.000
1673934843.340,-1000.000,-1000.000,-270.996,-1000.000,0.000
1673934843.345,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.349,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.353,-1000.000,-1000.000,-111.328,-1000.000,0.000
1673934843.357,-1000.000,-1000.000,-836.914,-1000.000,0.000
1673934843.360,-1000.000,-1000.000,-115.723,-1000.000,0.000
1673934843.364,-927.734,-928.711,-1000.000,-929.688,0.000
1673934843.368,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.372,-417.480,-389.648,-210.938,-364.746,0.000
1673934843.375,960.449,973.145,-964.844,983.887,0.000
1673934843.379,981.934,977.539,948.730,973.145,0.000
1673934843.383,921.387,924.316,938.477,926.758,0.000
1673934843.387,977.051,977.051,972.168,976.074,0.000
1673934843.392,964.355,965.332,965.332,965.332,0.000
1673934843.396,964.355,965.332,968.750,965.332,0.000
1673934843.400,964.844,965.332,948.242,965.332,0.000
1673934843.404,964.355,965.332,985.840,965.332,0.000
1673934843.407,980.469,981.445,906.738,981.445,0.000
1673934843.411,890.137,890.625,752.930,890.625,0.000
1673934843.415,-916.504,-915.527,-898.438,-915.527,0.000
1673934843.419,562.500,562.988,368.164,562.988,0.000
1673934843.423,-891.602,-891.602,-934.570,-891.602,0.000
1673934843.426,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.430,-942.871,-942.871,-699.219,-942.871,0.000
1673934843.434,-1000.000,-1000.000,833.008,-1000.000,0.000
1673934843.440,-1000.000,-1000.000,392.578,-1000.000,0.000
1673934843.444,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.448,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.451,-1000.000,-1000.000,-754.883,-1000.000,0.000
1673934843.455,-1000.000,-1000.000,788.574,-1000.000,0.000
1673934843.459,-1000.000,-1000.000,657.227,-1000.000,0.000
1673934843.463,-985.840,-980.957,-857.910,-980.957,0.000
1673934843.467,-961.426,-969.727,-1000.000,-969.727,0.000
1673934843.470,-1000.000,-1000.000,-862.305,-1000.000,0.000
1673934843.474,18.555,84.961,417.969,84.961,0.000
1673934843.478,-913.086,-903.320,-919.434,-903.320,0.000
1673934843.482,917.480,911.133,900.879,911.133,0.000
1673934843.487,955.078,959.961,973.633,959.961,0.000
1673934843.491,966.309,966.309,965.820,966.309,0.000
1673934843.495,964.355,965.332,965.820,965.332,0.000
1673934843.499,964.844,965.332,958.008,965.332,0.000
1673934843.502,964.844,965.332,966.797,965.332,0.000
1673934843.506,964.844,965.820,988.770,965.820,0.000
1673934843.510,965.332,965.820,719.238,966.309,0.000
1673934843.514,901.855,902.832,762.207,902.832,0.000
1673934843.518,-896.973,-895.996,-864.746,-895.996,0.000
1673934843.521,186.035,186.523,75.195,186.035,0.000
1673934843.525,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.529,-984.375,-984.375,-1000.000,-984.375,0.000
1673934843.534,-973.145,-973.145,-118.164,-973.145,0.000
1673934843.538,-1000.000,-1000.000,-825.684,-1000.000,0.000
1673934843.542,-1000.000,-1000.000,-23.438,-1000.000,0.000
1673934843.545,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.549,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.553,-1000.000,-1000.000,-240.723,-1000.000,0.000
1673934843.557,-1000.000,-1000.000,-828.125,-1000.000,0.000
1673934843.561,-1000.000,-1000.000,104.492,-1000.000,0.000
1673934843.564,-925.781,-925.781,-1000.000,-925.781,0.000
1673934843.568,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.572,-598.145,-557.129,-262.695,-535.645,0.000
1673934843.576,855.957,882.812,-992.676,896.484,0.000
1673934843.581,-981.445,-989.258,959.961,-993.652,0.000
1673934843.585,907.227,911.133,933.105,912.598,0.000
1673934843.589,980.957,980.957,974.121,980.469,0.000
1673934843.592,964.844,965.820,965.332,965.332,0.000
1673934843.596,964.844,965.820,967.285,965.332,0.000
1673934843.600,964.844,965.332,958.496,965.332,0.000
1673934843.604,964.844,965.820,977.539,965.332,0.000
1673934843.608,975.098,974.121,956.543,974.609,0.000
1673934843.611,923.340,932.617,806.641,928.711,0.000
1673934843.615,982.910,962.402,-960.449,972.656,0.000
1673934843.619,938.477,999.512,646.484,970.215,0.000
1673934843.623,-403.809,-291.016,-692.383,-345.703,0.000
1673934843.628,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.632,-933.594,-936.035,-747.559,-935.059,0.000
1673934843.635,-1000.000,-1000.000,765.625,-1000.000,0.000
1673934843.639,-1000.000,-1000.000,573.730,-1000.000,0.000
1673934843.643,-1000.000,-1000.000,-910.645,-1000.000,0.000
1673934843.647,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.651,-1000.000,-1000.000,-793.945,-1000.000,0.000
1673934843.654,-1000.000,-1000.000,712.891,-1000.000,0.000
1673934843.658,-1000.000,-1000.000,720.215,-1000.000,0.000
1673934843.662,-1000.000,-1000.000,-837.891,-1000.000,0.000
1673934843.666,-937.988,-937.988,-1000.000,-937.988,0.000
1673934843.670,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.675,-221.680,-221.191,58.105,-221.191,0.000
1673934843.678,-964.355,-963.379,-914.062,-963.379,0.000
1673934843.682,948.242,949.219,916.016,949.219,0.000
1673934843.686,937.500,938.477,958.008,938.477,0.000
1673934843.690,971.191,972.168,967.285,972.168,0.000
1673934843.694,964.844,965.820,965.332,965.332,0.000
1673934843.697,964.844,965.820,966.309,965.332,0.000
1673934843.701,964.844,965.332,938.965,965.332,0.000
1673934843.705,964.844,965.820,-942.871,965.332,0.000
1673934843.709,965.332,965.820,551.270,966.309,0.000
1673934843.713,901.855,902.832,420.410,902.832,0.000
1673934843.716,-896.973,-895.996,-829.590,-896.484,0.000
1673934843.721,185.547,186.035,131.348,186.035,0.000
1673934843.725,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.729,-984.375,-984.375,-1000.000,-984.375,0.000
1673934843.733,-973.145,-973.145,-281.250,-973.145,0.000
1673934843.736,-1000.000,-1000.000,-839.355,-1000.000,0.000
1673934843.740,-1000.000,-1000.000,163.574,-1000.000,0.000
1673934843.744,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.748,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.752,-1000.000,-1000.000,-336.914,-1000.000,0.000
1673934843.755,-1000.000,-1000.000,-861.816,-1000.000,0.000
1673934843.759,-1000.000,-1000.000,170.898,-1000.000,0.000
1673934843.763,-935.059,-935.059,-1000.000,-931.641,0.000
1673934843.768,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.772,-737.305,-736.816,-350.586,-686.035,0.000
1673934843.776,704.102,705.078,966.309,760.742,0.000
1673934843.780,-952.637,-951.660,976.562,-962.402,0.000
1673934843.784,900.391,901.367,925.781,903.809,0.000
1673934843.787,979.980,980.957,976.562,980.957,0.000
1673934843.791,964.844,965.820,965.332,965.332,0.000
1673934843.795,964.844,965.332,967.285,965.332,0.000
1673934843.799,964.844,965.332,950.684,965.332,0.000
1673934843.803,964.844,965.332,985.352,965.332,0.000
1673934843.806,969.238,969.727,958.984,969.727,0.000
1673934843.810,944.336,945.801,645.508,945.801,0.000
1673934843.815,935.547,934.570,921.875,934.570,0.000
1673934843.819,-939.941,-936.523,864.258,-936.523,0.000
1673934843.823,-129.883,-120.117,-492.676,-120.117,0.000
1673934843.827,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.831,-945.312,-946.289,-921.875,-946.289,0.000
1673934843.835,-995.605,-995.117,478.516,-995.117,0.000
1673934843.838,-1000.000,-1000.000,781.738,-1000.000,0.000
1673934843.842,-1000.000,-1000.000,-777.832,-1000.000,0.000
1673934843.846,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.850,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.854,-1000.000,-1000.000,174.805,-1000.000,0.000
1673934843.857,-1000.000,-1000.000,-945.312,-1000.000,0.000
1673934843.862,-1000.000,-1000.000,-431.641,-1000.000,0.000
1673934843.866,-937.988,-937.988,-1000.000,-937.988,0.000
1673934843.870,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.874,-221.680,-221.191,-22.461,-221.191,0.000
1673934843.878,-963.867,-963.379,-921.875,-963.379,0.000
1673934843.882,948.242,949.219,923.340,949.219,0.000
1673934843.885,937.500,938.477,953.125,937.988,0.000
1673934843.889,971.191,972.168,968.262,972.168,0.000
1673934843.893,964.844,965.820,965.332,965.332,0.000
1673934843.897,964.844,965.332,971.191,965.332,0.000
1673934843.901,964.844,965.332,932.617,965.332,0.000
1673934843.904,964.844,965.332,-947.754,965.332,0.000
1673934843.909,974.609,976.074,670.898,975.586,0.000
1673934843.913,891.602,892.578,398.438,892.578,0.000
1673934843.917,-898.438,-897.461,-871.094,-897.949,0.000
1673934843.921,381.836,382.324,251.465,382.324,0.000
1673934843.925,-996.094,-996.094,-1000.000,-996.094,0.000
1673934843.928,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.932,-957.520,-957.520,-242.676,-957.520,0.000
1673934843.936,-1000.000,-1000.000,-830.566,-1000.000,0.000
1673934843.940,-1000.000,-1000.000,184.082,-1000.000,0.000
1673934843.944,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.948,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934843.951,-1000.000,-1000.000,-418.945,-1000.000,0.000
1673934843.956,-1000.000,-1000.000,-899.414,-1000.000,0.000
1673934843.960,-1000.000,-1000.000,212.891,-1000.000,0.000
1673934843.964,-980.469,-974.609,-1000.000,-974.121,0.000
1673934843.968,-970.215,-981.445,-1000.000,-982.422,0.000
1673934843.971,-1000.000,-1000.000,-655.273,-1000.000,0.000
1673934843.975,89.355,165.527,720.215,173.340,0.000
1673934843.979,-903.809,-897.461,-963.379,-896.973,0.000
1673934843.983,910.156,904.785,906.250,903.809,0.000
1673934843.987,959.961,965.332,979.980,965.332,0.000
1673934843.991,965.332,965.820,959.961,965.820,0.000
1673934843.994,964.355,965.332,978.516,965.332,0.000
1673934843.998,964.844,965.332,919.922,965.332,0.000
1673934844.003,964.844,965.332,895.996,965.332,0.000
1673934844.007,966.797,967.773,984.863,967.773,0.000
1673934844.011,952.637,953.125,660.645,953.613,0.000
1673934844.014,920.898,921.875,833.496,921.875,0.000
1673934844.018,-917.969,-916.992,987.793,-916.992,0.000
1673934844.022,-17.578,-17.578,-336.914,-17.578,0.000
1673934844.026,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934844.030,-957.031,-957.031,-1000.000,-957.031,0.000
1673934844.034,-988.281,-988.281,103.027,-988.281,0.000
1673934844.037,-1000.000,-1000.000,-976.562,-1000.000,0.000
1673934844.041,-1000.000,-1000.000,-456.055,-1000.000,0.000
1673934844.045,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934844.050,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934844.054,-1000.000,-1000.000,-150.879,-1000.000,0.000
1673934844.058,-1000.000,-1000.000,-860.840,-1000.000,0.000
1673934844.061,-1000.000,-1000.000,-155.762,-1000.000,0.000
1673934844.065,-937.988,-937.988,-1000.000,-937.988,0.000
1673934844.069,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934844.073,-221.680,-221.191,-5.859,-221.191,0.000
1673934844.077,-964.355,-963.379,-922.852,-963.379,0.000
1673934844.080,948.242,949.219,923.340,949.219,0.000
1673934844.084,937.500,938.477,953.125,937.988,0.000
1673934844.088,971.680,972.168,967.773,972.168,0.000
1673934844.092,964.844,965.332,956.543,965.820,0.000
1673934844.096,964.844,965.332,-995.117,965.332,0.000
1673934844.100,964.844,965.332,772.461,965.332,0.000
1673934844.104,964.355,965.332,875.000,965.332,0.000
1673934844.108,978.516,979.004,702.637,979.004,0.000
1673934844.112,910.645,911.133,276.855,911.133,0.000
1673934844.116,-982.422,-981.934,-929.199,-981.934,0.000
1673934844.119,826.660,827.637,513.672,827.148,0.000
1673934844.123,-576.660,-576.660,-851.074,-576.660,0.000
1673934844.127,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934844.131,-933.594,-933.105,-437.500,-933.105,0.000
1673934844.135,-1000.000,-1000.000,-935.059,-1000.000,0.000
1673934844.138,-1000.000,-1000.000,265.137,-1000.000,0.000
1673934844.144,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934844.147,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934844.151,-1000.000,-1000.000,-666.992,-1000.000,0.000
1673934844.155,-1000.000,-1000.000,919.922,-1000.000,0.000
1673934844.159,-1000.000,-1000.000,394.531,-1000.000,0.000
1673934844.163,-958.984,-956.055,-992.676,-951.172,0.000
1673934844.167,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934844.170,-974.609,-947.266,-490.234,-903.320,0.000
1673934844.174,368.164,410.156,869.629,478.027,0.000
1673934844.178,-908.691,-912.598,-994.141,-920.410,0.000
1673934844.182,897.949,898.438,914.062,898.438,0.000
1673934844.186,972.168,974.121,980.957,975.586,0.000
1673934844.191,964.844,965.332,958.008,965.332,0.000
1673934844.195,964.844,965.820,964.844,965.820,0.000
1673934844.198,965.332,966.309,967.773,966.309,0.000
1673934844.202,901.855,902.344,577.637,902.832,0.000
1673934844.206,-896.973,-896.484,579.102,-895.996,0.000
1673934844.210,186.035,186.523,-309.082,186.035,0.000
1673934844.214,-1000.000,-1000.000,-166.016,-1000.000,0.000
1673934844.217,-984.375,-984.375,-929.199,-984.375,0.000
1673934844.221,-973.145,-973.145,-354.004,-973.145,0.000
1673934844.225,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934844.229,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1673934844.233,-1000.000,-1000.000,-98.145,-1000.000,0.000
